x,y
8.062808133268648,-3.211960836326971
-7.886304111453341,-8.634695858946527
-5.970825240809701,6.307493401564055
8.061597248994,-3.3095587730592406
-7.750092733808746,-8.692193150545299
8.117896294903735,-3.360346413400412
-5.803344527353001,6.383216985724925
-7.980980469301446,-8.789583129488896
-5.334025958321449,6.530280796366999
-7.80888456082819,-8.404111226866185
-5.410605292808683,6.405137701359168
8.044385257442597,-3.6489766763698075
8.172079780369955,-3.415881831188709
-5.7591413835757095,6.227378033075989
-5.743274553755739,6.435758948281687
-5.994945142959171,6.157038826324602
7.783343471420423,-3.099451831445289
-5.766070615648368,6.406478148740575
-5.796823896485759,6.439462153131576
8.378323654816706,-3.3091895472593182
-5.5811969639463985,6.628392921394879
-5.719626421804165,6.393565422843816
7.926187578384352,-3.003476230912588
-7.843623988523905,-8.66847041012305
-5.7392332770323495,6.38499624744273
-7.682526787877754,-8.671692706815824
7.983156416090686,-3.3582920875408178
8.125141339563859,-3.372236075564548
8.169038704893598,-3.4130218648216153
8.064238622020293,-3.2930098254448734
-8.090550466272694,-8.65970434987049
8.380280773127762,-3.3736785674176155
-5.833699610996038,5.9850334371286795
-7.809395856288175,-8.681712662781969
-5.674070631672473,6.164253410739716
-7.668659423684706,-9.090822872038522
-5.947150704340306,6.613082349116443
-6.241148505693664,6.492029959899099
-8.182713331124184,-8.7919572461118
-5.8911041360706005,6.472010548919191
-7.535718749103951,-8.825961030480345
-7.530988630858821,-8.666844411156655
-7.913253589396702,-8.729149512932945
-7.798634932050899,-8.556094233809135
8.112899602554219,-3.257441328340108
-8.025306978634765,-8.735836695094436
-5.930866114060869,6.157736261160198
-5.821531105227155,6.39988339837803
-7.300301815320475,-8.12939086153725
-7.760472889894798,-8.660899887183886
7.966685389243599,-3.410130561195291
8.195607689763937,-3.3375275809157996
-5.848409142174958,6.400060448485018
-7.4588883703269415,-8.650818257392093
8.233910805954316,-3.3342545135212
8.029471718460776,-3.5231500356208345
-7.999737750732614,-8.455846148059468
-5.638310562282899,6.750903547126547
8.33210162861083,-3.17693313952723
8.331164719504034,-3.2463062933214104
-8.015084991606171,-8.626133549393185
-7.80818730517111,-8.66886019347725
8.160690147591108,-3.368034681471769
8.16000454464366,-3.137164438106094
8.023890851242994,-3.831504024867473
8.318472801011294,-3.240028229078194
-7.8081686143782,-8.69846197666961
-5.820746650809924,5.967486560592072
-7.8222421577210755,-8.774272125267249
-7.988814485607804,-8.702304886106829
-5.631268235637536,6.401130606642928
-5.713550046521076,6.21232921265951
-5.9280909694294825,6.56027763923599
7.511687546356128,-3.4908142518971
-7.9367786405446665,-8.40598891546065
7.745863811216095,-2.9365877782609866
-5.818021349353914,6.56473921711361
8.174427301566322,-3.3810947604313433
-5.861320062620019,6.294226011240673
-7.933923394012485,-8.7210548380258
-7.685698024744313,-8.662750407171206
8.135603128647794,-3.3769930749565393
-5.460874474993167,6.962251528801042
8.263083333180962,-3.5387886519309144
-6.0704379963799875,6.309437579159704
-8.100691210301433,-9.149832337674091
-5.587204832237706,6.000325764871469
-5.576148125211291,6.438143988640777
-6.231633690117785,6.532413354698732
8.108929765712272,-3.238344449507184
-5.820106736439577,6.421931850018737
-8.135539492204282,-8.365792503269093
-7.757475860942234,-8.633810956450525
-7.70870962033471,-8.636906875248474
8.038703498421986,-3.2660956533278918
-5.978855595526142,6.450988668021282
-7.9934852191386385,-8.83608913906651
8.199650046712307,-3.256013884908236
-7.836165997738867,-8.663749186202605
8.098419775819037,-3.358218278760648
-7.653305558669211,-8.49930071879487
-8.007107465347708,-8.7137934411407
-5.5365560690422155,6.275551963988115
8.108168479691598,-3.3459244676119146
-5.8787744159135285,6.380267849498497
-5.7997226361725795,6.15403107745464
-5.907986018747262,6.489968035381465
7.938109243727832,-3.2927504547996125
-7.71850002713123,-8.585762580891252
-7.9575427741472335,-8.740535912011568
-7.796961804414523,-8.724429856672728
-7.696874408349723,-8.883345014813274
7.728400580289753,-3.9967967692988164
8.418371404176124,-3.5910555501392234
-5.580000984023739,5.947880126059034
-5.408571203029821,6.861300461028501
8.147641619737742,-3.5814175049251884
-5.87268199945095,6.477629136165042
8.019170156681923,-3.3145998775246057
-5.639431400779471,6.11620087948311
-7.813129758098294,-9.231056449185008
-6.316302254874956,6.944638527993672
-5.958068990680474,6.820537105067209
7.884744358079975,-3.016746831566484
-7.757280143238296,-8.72344641320366
-5.919025237618265,6.250385818679566
8.202137458943445,-3.347765228850907
-5.852268265897686,6.406274170918108
8.433136161828909,-3.4648326871368766
-7.7937318311039645,-8.690557922856712
-7.0295874233706135,-8.599916710930572
-5.57939425982409,6.27005909311692
-7.651935776208289,-8.4647564012911
-7.403056984033311,-8.697597725190297
-5.716253283772935,6.41306984732241
-7.9748050798580286,-9.075571987645224
8.3366073261955,-3.1390356997939137
-5.872149299591726,6.0503606652314055
-7.635054862595697,-8.645669170813466
-7.772666673753165,-8.708331342035635
-8.180412861428852,-8.357762184103798
8.036151911892441,-3.382810726593665
8.105513760851428,-2.763430594396287
-5.811257835788809,6.395184903598056
-7.782119328518663,-8.91310421447095
-5.96252020253108,6.79779085778829
-7.488735182497846,-8.171345066128834
-7.767588961278909,-8.545228000463998
8.646644953223841,-3.4004649644194993
-5.70415417147858,6.321566882119734
-7.894449729544808,-8.471065972273266
8.10520594162741,-3.524630223314543
-8.010206581343938,-8.852807302773579
7.976221394240351,-3.3459622426819386
-5.861038040155116,6.735898994732725
-7.740563894747773,-8.731145157193836
8.195348256062287,-3.5275330627142787
8.188761991271953,-2.7149636238892723
8.550289549270769,-3.3782764666317497
-6.025574131569757,6.546580180959999
-5.2620628842808514,6.449014386219233
-7.569465268153066,-8.321205845279401
7.963016240088156,-3.3780747482623394
-7.817494041836003,-8.875847913372152
-7.835411467216965,-8.661026617255999
8.121811283237077,-3.3548531028778874
7.9518910546044905,-3.721021846540311
-5.867509092974296,6.748478925893577
-8.097400587594464,-9.028953930267921
8.117088960455549,-3.3626277780808023
-7.683369775699347,-8.524102644688496
-5.303231281916393,6.2618159516284395
-7.634605189424289,-8.734426046871697
-7.573149649948147,-8.668117999640767
-5.91557012542414,6.757078236156411
-5.824533704942598,6.40416790275154
-5.853843699721899,6.417509992597816
-5.974939529123014,6.419910139570762
-5.791191133294983,6.319347631218869
-7.895177365758667,-8.54467305643439
8.241047736862434,-3.3641947432281247
-5.985203190005223,6.532497340053796
-5.991298634733207,6.5511264163543625
-7.831355149063891,-8.809811554119236
-7.788912217234392,-8.600234562350177
-7.654810482643762,-8.647750478603864
-5.259871634342609,5.934590580862105
7.752456345060801,-2.875408633497166
-7.636628708821856,-8.616209786402525
-5.458801473461533,6.95535722266565
-5.842010058997402,6.361610086063202
-7.982309355624015,-8.41776324327797
8.140662018319484,-3.3544506739399846
-5.955342364304241,6.145254084449029
8.11017089067567,-3.363080441097655
8.606835269544451,-3.209472084754226
-5.824346685163403,6.3181122906231675
-7.873384847507765,-8.680989924328436
-7.859230303240859,-8.822293110855535
-5.435804817553709,6.240350756509926
-5.397686564767968,6.782844662259701
-6.144698499020471,6.970974099129367
-7.7934367041284895,-8.69503101919369
-7.759586169198578,-8.87080037477639
7.844441771915259,-3.476953900929391
-7.890307943835402,-8.579878421623844
-5.825228311867177,6.39793659234353
8.047545510106659,-3.3844128092314816
-7.845896134998651,-8.702501262672813
7.925439172012156,-3.27809659845366
-7.944707017273383,-8.919404893789748
8.10903172888548,-3.428841665937193
-6.136566989757365,6.492769167445034
-5.483184660373253,6.34134598972361
7.671805817966323,-3.177216339312237
-7.789337923492782,-8.79260320017064
8.12571411825221,-3.3199051089104943
7.821673177381365,-3.433061302060957
-5.919199353073628,6.656878942150233
8.167616079948548,-3.4126575269012047
7.913558854438795,-3.5260578353616077
8.296535585679463,-3.61895711964426
-7.87913364383041,-8.57947653663709
-6.0919841811953805,5.965296576595684
-7.45524309592868,-8.59973608265867
-5.912926050908533,6.333686077636977
-6.063141111864727,6.399850224103614
-5.751106818281683,6.357092493494535
-5.672046962787493,6.380142305511916
-7.771164774516467,-8.631651253179326
-7.751582871799573,-8.846644556302019
-5.37775301304256,6.210733443273194
-5.964369609217439,5.9476008127594495
-5.775629580441453,6.334907508099329
8.292240122061258,-3.8598344469469614
-5.759248810517529,6.808091482930674
-5.705306346718661,6.484171129385557
-7.745289891116523,-8.73596335360667
-5.801225054016737,6.71208824138259
-5.868393527723318,6.393085536506817
-5.854948980695024,6.371841531228916
-7.6659889957387986,-8.918482936957208
8.07786473715822,-3.2775500502953747
-5.807106870576041,6.5091545207081865
-7.793909459435962,-8.716394218725583
-7.88632435358945,-8.599296145721619
-5.587286984183135,5.624467012187767
-7.747938358434698,-8.695685660870346
8.548970604544563,-3.7002285514322306
-7.968668335862227,-8.711630370058868
-7.651178969988362,-8.71283266479396
-5.610297885183944,6.389313203690038
-5.825826124398212,6.429383824449596
-7.60587631624534,-8.540246121088687
-7.794472485070958,-8.976588962753866
-6.04797119070481,6.687948639922915
-5.740013734888973,6.384091669985641
-5.914879902366291,6.44836299660074
-8.061070580537029,-8.612383174508405
-7.759361782983838,-8.603292952079984
-7.636859069065353,-8.731293542942634
-5.353268046505743,5.9075295219966115
8.10455091689964,-3.347580278746218
-7.687827926845237,-8.985116083291192
-7.63055150305206,-8.364693797580303
-5.516719241413366,6.190598472590167
8.110626858037037,-3.3240624126979124
-5.972944984043669,6.363034519445725
8.09013728564373,-3.4266757721818677
8.12078495056429,-3.315828158449747
8.220768623016003,-3.470670414034904
8.249495946800172,-3.5320183023620046
8.376733493049889,-3.16564496020837
8.27201458386203,-3.507195813181336
8.129413458788234,-3.3799731977320033
8.101598253635101,-3.427199666124152
8.239902072910928,-3.79848194218454
8.393006112656925,-3.0552489323168253
7.946942164793485,-3.5894379506147662
-5.9327067981240535,6.480970322665305
-7.8824993736307425,-8.73948703253734
7.772753808130209,-3.3836209505429076
-5.6779413545420905,6.451745160374784
8.067133422865616,-3.3301620073593683
-5.831618953684205,6.211556393555925
-7.885350098232643,-8.79185161882729
-7.520162940314517,-8.39778187658771
-7.8192456404183694,-8.699676250433725
-8.336153447928037,-8.763374249728804
8.046181944639848,-3.390150229052831
-7.862611234759748,-8.280625252914984
8.204953614957486,-3.3618455882415526
-7.557552427700248,-8.586504090345015
-5.996908158279494,6.416656956687247
-5.668113403536247,6.222261129869297
-5.553940409649816,6.529851664638126
8.154754254453586,-3.37713883486237
8.234003741377625,-3.2546938912880754
-6.088688501083015,6.527559712833622
-7.658757303379323,-8.85815544258691
-5.818765609525562,6.290513997307197
8.064724099165451,-3.3598380793227025
7.8819557826515885,-3.013900782875382
-5.636228481728505,6.612633277429724
-7.644719421975556,-8.40774986641713
-5.7932043081010685,6.519334706228037
-7.812411821300856,-8.716429653693412
-7.8067155832541655,-8.762702387451133
-6.318406928554038,6.553184667832425
7.971852898424013,-3.13649392097472
8.218520822107417,-3.629744393349468
-7.789590786745069,-8.701938008557814
8.093987179492718,-3.445838733874377
8.280973734146169,-3.586414842569843
-6.261959200628529,6.8137732478315245
8.275505985046667,-3.4075193668133625
-5.936718201727116,6.384775137921745
-5.521550803236738,6.7035325421206515
-7.597769944655918,-8.703429463556096
-7.925257638740156,-8.988910103570007
8.157467892757579,-3.764701625266078
8.079527947470648,-3.3347126274120527
-6.147091415077335,6.579456846579943
8.161487495453388,-3.7399937962566856
-8.071890362976454,-9.014919119271019
8.111631787288713,-3.226861534917895
8.19673566777624,-3.333080626633136
8.026648502802665,-3.9844256319636395
7.535465172384173,-2.9837134169529262
8.37749216916125,-3.2472819374324127
-5.817129825008588,6.828397730039005
-7.912595425784907,-8.739505106725437
8.202826554669347,-3.422380409472473
8.111962635015324,-3.3528245649295463
-7.149587982500845,-8.685063631303287
-5.683442784330277,5.956144454118938
8.118529175814643,-2.8206527821972274
8.060148788090922,-3.5122687052268216
8.084414168988195,-3.3023295125071757
-6.580154657565289,6.438297318019686
-5.693405895201196,6.687125321148457
-7.968331529872734,-8.48633560445011
-5.478752697072289,6.147416810081798
8.116254314494212,-3.774102682252301
8.290464340655852,-3.268493398360876
8.135556381288815,-3.3692220442267167
-5.7835645626227,6.264492191624177
7.894874302560659,-3.4407753035260358
8.188053163753766,-3.568368836893387
-5.863775817725789,6.38019293397048
-7.79667362547681,-8.694416582142246
8.132007920278227,-3.554010793816319
8.121788457050581,-3.384627089662757
-7.89340215385565,-8.706129687540813
-5.884388287270142,5.841454357975171
-7.721900463240775,-8.70747638846961
-5.858236832816667,6.36199293285702
-8.008548655990097,-8.363292300417253
-7.708834823604975,-8.755012262721865
-7.8457620346831725,-8.821801298454703
8.456502009315649,-3.442418432772563
-6.011301353886582,6.47401024150557
8.116086374060986,-3.385918624007785
-5.659888126355551,6.382017003658169
-7.9140420074824895,-8.742428324848918
-7.475381685671032,-8.81649725436831
-5.8069909801624595,5.605226648602298
-5.746399140262997,6.3898300416314235
8.24109527402681,-3.2758934312510974
-7.761905864212492,-8.226170191075168
-5.828151448569099,6.587558338228852
8.433606286545368,-3.225089086095709
8.170715116244148,-3.479289379509351
8.180931756390661,-3.189957160328689
-7.771874148500916,-8.674469138302285
-6.2139609643181775,6.811967030024881
-7.639357204999487,-8.698898729216678
8.228995559853717,-3.293628678197671
-8.204999791089222,-9.065166875768842
-5.927739983329797,6.468386763499486
8.49703759846209,-3.6509319048234414
-7.781355669219125,-8.689268471480322
8.00975031638438,-3.2170557931665034
7.949403506799935,-3.9097626557517615
-7.702002769679313,-8.928549769251925
8.167932237385378,-3.2065079563114818
-7.661671990016284,-8.343868878187694
8.01520868485015,-3.3572592102272405
8.343966680716756,-3.243435456230785
-5.759325820460766,6.498433907407965
8.311804314871896,-3.677895955369422
8.209333428982342,-3.3670290171911077
7.903596148866062,-3.3023593835645926
-5.873655670947587,6.442150182287855
-7.8911818606509065,-8.808575741500324
8.133877249611624,-3.578577287461657
8.287504382166892,-3.516479795676354
8.127249504835879,-3.72936139002645
8.102865786637503,-3.350438011665483
-7.838386709769209,-8.672611501854863
-7.769889261197047,-8.727436194672709
-5.8866316352372925,6.367496679410835
-8.039159616306506,-8.946024806612831
-7.607518247437636,-8.719503238992885
8.086388321807473,-3.3602938578579153
-7.904270059004267,-8.88964809369095
-7.8855278974569485,-8.663738154698
8.137189091409597,-3.2189958602431163
8.11685474743485,-3.4074870563299684
8.382260477307554,-3.5494117408632238
-7.785196630446915,-8.707340939848462
-5.8619199646005935,5.689379729128007
-5.850995885886048,6.274688845037148
7.929492818650291,-3.352406804947001
7.970307026794047,-3.1964234304181725
-5.950777498241482,6.304668009247466
8.154979191270558,-3.2710738220915325
-7.960244771297025,-8.87282819848414
8.07538943596251,-3.173049822148892
-6.421395410617553,6.540736560694684
-6.195157963459642,7.007720314807931
7.961174447877916,-3.128796040264811
-5.823174592589333,6.302005179052956
8.228718842961653,-3.295606725365997
-5.365238053873417,6.221407047571802
-5.736807963732669,6.327405315234141
-5.9268196514743865,6.508457355893009
-5.9530919534838596,6.36970597708292
-6.043035159517805,6.421593547627832
7.933426187684332,-3.4296239184588844
-6.250050920309121,6.781633092735458
-7.805545956404436,-9.05793791903395
7.789117529741864,-3.1967194549984623
-7.553284439055115,-8.837371993556747
8.155381666750097,-3.388100073842487
-5.982462341117497,6.401708031071705
9.107825752255374,-3.5232954532553697
8.15305973863101,-3.402036961512126
8.195546315889947,-3.449479212613241
-7.428646512460561,-8.718669841258011
-5.916401679859725,6.392748177388356
-5.862322305908743,6.000521423051168
-8.113100332198957,-8.95056654244264
-7.796420296628625,-8.696274638331092
8.175373151698812,-3.4044975128260937
8.167812333738057,-3.36263454681352
7.908377913025853,-3.0087900889892114
8.139226518126387,-3.3692752923072815
-7.758364092860007,-8.566634907235773
-7.814607255326569,-8.761546621097523
-5.8479890577663385,6.392601224678265
-7.723772317004206,-8.714814108436375
-8.077591748115795,-8.903838016385183
-5.803804583483773,6.379131994577724
8.056297653344684,-2.9124182355346764
-7.706841123686531,-8.616046072497355
-5.8375420024194815,6.384197154569271
-7.612845928711914,-8.367413787419165
-8.116110518178616,-8.9041125217025
-7.806852898487802,-8.743547429617603
-7.968004070770559,-8.514946650822578
-5.668924628587255,6.906523468301638
8.314648632810368,-3.0939434297510657
8.244941891456703,-3.4073715876919177
-8.066062245289256,-9.077076261355334
-7.417410599825002,-8.906983116057344
8.1687145375173,-3.571863049626185
-6.004492606843324,6.1424235298300625
8.189935425460412,-3.08686847446372
-7.910232302143192,-8.764860502146046
-7.892125300214838,-8.662723149996927
8.332561649421793,-3.5578672792982835
-5.784808617785976,6.290598076357373
-7.819171150750034,-8.63568398076759
8.132646506063825,-3.3312153538513236
7.9367948593340785,-3.237641777446269
-5.8180896123193415,6.481667656015787
8.033599562309988,-3.3241685422850873
8.524782020058796,-3.367118583189752
7.9737292131206905,-3.4797330984536847
-5.731652727565435,6.295687049387078
-5.934586350142558,6.16236554041042
-7.720834283082495,-8.780747400153146
8.026427931766456,-3.2601434320401674
8.09388824521018,-3.5012563534253833
8.316401592611227,-3.3816386431556444
-7.720443975530044,-8.549381073068556
-6.282372734125335,6.616410294178755
8.532245487850664,-3.4217777473320736
7.975909484055411,-3.4795285661725317
-7.803202662140054,-8.634290027504747
-7.817167783751659,-8.680205522359033
-6.136819842091918,5.887060434122777
-5.643479557953277,6.233557144721966
-7.794595768316867,-8.77536849609121
-7.7765374207967914,-8.691790661345804
8.091936635332793,-3.4598296931837784
-7.678263587103886,-8.450497756868081
8.276204372151508,-3.3511841527715895
7.890422298709077,-3.2584653481740786
8.681714368184144,-3.129124124859797
8.18890535787238,-3.315518431616634
8.051740765129017,-3.408542692544872
-7.818945523412958,-8.713497870270935
-7.902136586447299,-8.299793841849572
-5.877800975937577,6.270286713250831
-6.301877142752111,6.120740812474445
-8.03223442947485,-8.947601728603578
7.737618374483477,-3.855162242198427
8.121017510411688,-3.3652876618683596
-5.806870300935296,6.372820165871015
-5.969226839070993,6.629210928194267
-7.698086223150568,-8.624955171917156
-5.993210608844111,6.570313891505965
8.96431616087807,-3.2305971605240402
-8.071453424517058,-8.907958510422597
7.765047182690252,-3.3270225500451422
7.910888766943966,-3.383193317849563
7.969694622695687,-3.2328305156588923
-7.753700458466305,-8.324020528356993
8.112047318241785,-3.3681788749913126
-7.840270013929303,-9.107885901995225
-6.138013424494412,6.509323378048325
-7.794626692027454,-8.688557913980956
-7.7524788775459745,-8.415834229830576
-8.312812374471742,-9.001146324781336
8.087013854393325,-3.2432613229856733
-5.598854862679753,6.515031542316231
8.11368780847549,-3.3641250729919774
-5.664366660814125,6.064590672103189
8.327879603193262,-3.5162926940368453
-7.837861481067953,-8.684336146645634
-5.709814480831199,6.097459298535009
-7.914960163657389,-8.785512202312477
-5.752402187648038,5.9616582852812385
-6.411566313701273,6.177947116588257
-5.771732880433177,6.389839474360094
-5.61851759416934,6.41908247950762
8.13670488311205,-3.352475564045545
-5.9160242627405575,6.312947360575483
-7.828533602170464,-8.71380544255808
-5.876976377380349,6.294448561881318
8.402034070218631,-3.2913043290322213
-7.947073768376107,-8.338287853752183
8.08425522773578,-3.7439023730456404
-5.804612561257948,6.356378235563663
8.068903364178414,-4.395295879068012
8.549874577167587,-2.878472676305628
-5.699459629022402,6.033999052019185
-5.599798114713665,6.292890957907923
-7.505385707987944,-8.670101645830611
-5.450245117742158,6.436204163849774
-6.224966599891073,6.69505913110558
-6.226526643403204,6.436222996573701
-5.518753790443223,6.379332936460343
7.755770328241089,-3.5211783552077516
7.97772907327929,-2.797255257702298
-5.9008983726690065,6.493207685927351
8.020778651889025,-3.443161655013905
8.103572497635408,-3.4311885266406703
-7.8947258851024715,-8.780028959887659
8.217524922663019,-3.3162077856569465
-7.985399245462819,-8.89531816325764
8.456629890472172,-2.752863786179024
-7.815345079065885,-8.671444097278657
-7.844099233848198,-8.873066703627178
-7.6925624220007744,-8.57285002392115
-5.842494310839541,6.388598091356857
-5.9800409473723395,6.351504793501668
-6.048413595853483,6.299907459840913
8.133979259903933,-3.365768430528708
-7.565848881598116,-8.88772408036747
-5.477511959971095,6.414825509685276
8.216771812989485,-3.275362487550043
-7.698521958558648,-8.601484466411872
8.041120846573005,-3.5295806876865425
-5.966860624771103,6.266968107880066
-7.714915767019014,-8.721165937647191
-5.862262798943686,6.367488984304557
-6.286563435833933,6.261280169572046
8.094697017559614,-2.8397238516276833
-6.142246701173655,6.3000962452224485
8.127817331788792,-3.3689208766057246
-7.675510506465478,-8.476009871180196
7.830059616382423,-3.4868023717424026
8.207103048491316,-3.4035602548005084
8.312473834839428,-3.3020313589601624
7.778319361447951,-3.0940147019615902
-7.846757532492809,-8.70537286508018
-7.687969824936261,-9.219051249739199
-7.805305042992525,-8.661423911478131
-7.883785464792269,-8.809911930605113
8.711521847510586,-3.2069158853973865
-6.15390368158849,6.568408181670147
-7.689747231972723,-8.543939971491083
-5.937274874147776,6.375215894520147
-5.728609440382175,6.455780602918824
-5.8623420820959025,6.3989274933284
7.918581120321547,-3.3398990064806737
8.21841987719362,-3.4386225999296594
-7.816922925245414,-8.69847393200792
8.560573503148907,-3.638587888800265
-7.9136099641193995,-8.834084322523402
-6.263252015895004,6.34530561754783
-6.002304447373205,6.491165160244011
8.138215279825074,-3.014326754800891
-7.413491382874603,-8.551916107732888
-7.884299320673581,-8.754167461307434
7.802581595621752,-3.5524837508425606
-7.965373766583186,-8.908753401612689
7.957764561156143,-3.357061896866661
-5.879170111990899,6.2883695670114035
8.140045469015524,-3.3035055300403497
7.948735548640026,-3.365719832151521
-5.7163084085567615,6.449475601909348
8.217891945319867,-3.3280781139251876
8.223517301897175,-3.4802493697080945
8.245952699886054,-3.368008935450677
8.570207910524934,-3.387931837047207
8.289985180903757,-3.395021369958817
-7.658936582075724,-8.866795001192008
-7.602880960589832,-8.475294822584592
-7.787326918078668,-8.673132515423283
-5.302679629356179,6.193913494223248
8.285609839322081,-3.376132712850727
-5.7412460660151945,6.354228640110926
-7.86561430881357,-8.846165139980926
-5.621686804724313,6.024789691696684
-7.748427054557307,-8.795275530529974
-7.962231435565126,-8.855026905178518
-5.883832299062987,6.433937087287652
8.11569890938098,-3.2816153804316177
8.562160657625595,-3.4148130865016135
8.320724936038273,-4.198742175571811
7.918868040833871,-3.417537128604949
-5.73928297457929,6.4797332024970915
-7.819397027522805,-8.616468585907555
-5.554343658296785,6.475147439449271
-5.849506582631257,6.060060464637355
8.186109127246178,-3.395398936093092
7.9374895520779685,-3.4702448605147236
-7.752719990754345,-8.705425411580068
8.058763351171658,-3.4321814289360266
8.114132205279953,-3.2199083083118403
8.10202955916103,-3.5897546325045395
-7.7405505008821045,-9.222719833042193
-7.660906610763688,-8.753775903805778
-7.774570045308288,-8.631805612587124
8.46017135223008,-3.531969459350332
-7.751389268971719,-8.431394245775383
8.427475955447251,-3.606774088157817
-5.879887405593234,6.717400236988653
-5.755627787147357,6.371991208748184
-7.6496747802773255,-8.794234001416726
-7.761126196791129,-8.536731366422273
8.247484295642279,-3.423391267708662
-7.9763928238390625,-8.759047454950375
-8.280535948287008,-8.982149174685526
-7.783141064031818,-8.76487736976579
-7.686069273557078,-8.564902185572015
-5.904999691044705,6.369580398399754
8.247867186786074,-3.736569890328374
-7.727225369831534,-8.658482893021748
8.522601015746504,-3.62568260048569
-7.902531473638153,-8.688745246707684
8.130625820108689,-3.800532062185713
-7.64162712410217,-8.916816241813702
8.36765405087575,-3.363695246860591
7.953031444012799,-3.0948470256943117
-5.836210544422666,6.3725922153077805
7.78388192565648,-3.1324140640782066
8.359188649575072,-3.5238096173714544
7.9357522904820605,-3.6581996420321845
8.56657083996261,-3.178788084102867
8.146754426151974,-3.1854361011013443
-7.8128322849503204,-8.715958168188363
7.8464160997798205,-2.9869802480351995
-7.715553127843595,-8.853583918843526
-5.813887926960086,6.403636337286656
8.2503737350718,-3.7072723991509946
-7.7786524564534805,-8.60396630184963
-6.110180333148931,6.79267295022093
8.119296442734809,-3.685470230873789
-6.697718725959315,6.920770061274604
8.041985468633072,-3.675574349989427
8.321779333119222,-3.4445700688706204
-7.77956462975234,-8.450248028270263
-7.8771232219282865,-8.302792130380118
8.369829795440735,-3.2772395125259326
8.72188460337775,-3.679872743833495
